STNAM,FIPST,LEAID,LEANM,DATE_CUR,ALL_MTH04NUMVALID_1415,ALL_MTH04PCTPROF_1415,ECD_MTH04NUMVALID_1415,ECD_MTH04PCTPROF_1415,HOM_MTH04NUMVALID_1415,HOM_MTH04PCTPROF_1415,ALL_MTH08NUMVALID_1415,ALL_MTH08PCTPROF_1415,ECD_MTH08NUMVALID_1415,ECD_MTH08PCTPROF_1415,HOM_MTH08NUMVALID_1415,HOM_MTH08PCTPROF_1415
ARIZONA,4,400052,Espiritu Community Development Corp.,13APR16,,,,,,,59.0,5.0,59.0,5.0,,
ARIZONA,4,400053,Heritage Academy  Inc.,13APR16,,,,,,,14.0,25.0,,,,
ARIZONA,4,400054,Villa Montessori Charter School,13APR16,53.0,54.0,5.0,,,,39.0,64.0,12.0,25.0,,
ARIZONA,4,400055,EduPreneurship  Inc.,13APR16,4.0,,2.0,,,,3.0,,1.0,,,
ARIZONA,4,400056,Arizona School For The Arts,13APR16,,,,,,,110.0,62.0,,,,
ARIZONA,4,400057,Arizona Call-a-Teen Youth Resources  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400061,Intelli-School  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400065,Benjamin Franklin Charter School,13APR16,284.0,72.0,,,,,192.0,52.0,,,,
ARIZONA,4,400067,Victory High School  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400068,Montessori Day Public Schools Chartered  Inc.,13APR16,27.0,50.0,13.0,25.0,,,12.0,25.0,4.0,,,
ARIZONA,4,400069,Khalsa Montessori Elementary Schools,13APR16,20.0,40.0,4.0,,,,,,,,,
ARIZONA,4,400070,Tempe Preparatory Academy,13APR16,,,,,,,,,,,,
ARIZONA,4,400071,Bright Beginnings School  Inc.,13APR16,60.0,74.0,,,,,,,,,,
ARIZONA,4,400072,Montessori Education Centre Charter School,13APR16,43.0,44.0,,,,,,,,,,
ARIZONA,4,400074,Kingman Academy Of Learning,13APR16,108.0,67.0,35.0,44.0,,,114.0,62.0,25.0,50.0,,
ARIZONA,4,400075,Young Scholars Academy Charter School Corp.,13APR16,41.0,64.0,23.0,50.0,,,28.0,30.0,15.0,25.0,,
ARIZONA,4,400077,Career Development  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400078,Edge School  Inc.  The,13APR16,,,,,,,,,,,,
ARIZONA,4,400079,Tucson Youth Development/ACE Charter High School,13APR16,,,,,,,,,,,,
ARIZONA,4,400081,Presidio School,13APR16,35.0,24.0,31.0,24.0,,,32.0,24.0,24.0,30.0,,
ARIZONA,4,400082,Colorado River Union High School District,13APR16,,,,,,,,,,,,
ARIZONA,4,400083,Portable Practical Educational Preparation  Inc. (PPEP  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400089,Sedona Charter School  Inc.,13APR16,12.0,25.0,1.0,,,,14.0,25.0,9.0,25.0,,
ARIZONA,4,400090,Mingus Springs Charter School,13APR16,22.0,70.0,15.0,25.0,,,17.0,30.0,12.0,25.0,,
ARIZONA,4,400092,Franklin Phonetic Primary School  Inc.,13APR16,54.0,54.0,26.0,30.0,,,43.0,34.0,24.0,30.0,,
ARIZONA,4,400093,Skyview School  Inc.,13APR16,27.0,70.0,12.0,25.0,,,11.0,25.0,5.0,,,
ARIZONA,4,400094,Az-Tec High School,13APR16,,,,,,,,,,,,
ARIZONA,4,400095,Yuma Private Industry Council  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400096,Mountain School  Inc.,13APR16,35.0,54.0,,,,,,,,,,
ARIZONA,4,400097,Northland Preparatory Academy,13APR16,,,,,,,98.0,42.0,,,,
ARIZONA,4,400098,Flagstaff Junior Academy,13APR16,34.0,44.0,4.0,,,,38.0,34.0,10.0,25.0,,
ARIZONA,4,400099,Liberty High School,13APR16,,,,,,,4.0,,1.0,,1.0,
ARIZONA,4,400100,Ball Charter Schools (Hearn),13APR16,72.0,67.0,38.0,64.0,,,67.0,27.0,41.0,24.0,,
ARIZONA,4,400102,Friendly House  Inc.,13APR16,47.0,15.0,46.0,15.0,18.0,10.0,28.0,30.0,28.0,30.0,10.0,25.0
ARIZONA,4,400103,Ombudsman Educational Services  Ltd. a subsidiary of Educati,13APR16,,,,,,,,,,,,
ARIZONA,4,400104,Global Renaissance Academy of Distinguished Education,13APR16,,,,,,,5.0,,,,,
ARIZONA,4,400105,Hillcrest Academy  Inc.,13APR16,7.0,25.0,,,,,12.0,25.0,,,,
ARIZONA,4,400106,Arizona Agribusiness & Equine Center  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400107,International Commerce Secondary Schools  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400108,Humanities and Sciences Academy of the United States  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400109,Phoenix Advantage Charter School  Inc.,13APR16,49.0,24.0,47.0,24.0,1.0,,50.0,5.0,48.0,5.0,5.0,
ARIZONA,4,400111,Allen-Cochran Enterprises  Inc.,13APR16,46.0,64.0,,,,,32.0,44.0,,,,
ARIZONA,4,400112,American Leadership Academy  Inc.,13APR16,341.0,52.0,68.0,52.0,,,318.0,35.0,79.0,27.0,,
ARIZONA,4,400113,Fountain Hills Charter School,13APR16,23.0,50.0,,,,,8.0,25.0,,,,
ARIZONA,4,400115,Hermosa Montessori Charter School,13APR16,25.0,50.0,1.0,,,,12.0,25.0,,,,
ARIZONA,4,400120,Arizona Department of Corrections,13APR16,,,,,,,,,,,,
ARIZONA,4,400121,Accelerated Learning Center  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400122,Acclaim Charter School,13APR16,29.0,30.0,29.0,30.0,,,39.0,5.0,39.0,5.0,,
ARIZONA,4,400124,Genesis Program  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400125,Luz Academy of Tucson  Inc,13APR16,,,,,,,,,,,,
ARIZONA,4,400126,Montessori Schoolhouse of Tucson  Inc.,13APR16,8.0,25.0,1.0,,,,,,,,,
ARIZONA,4,400128,Academy Of Excellence  Inc.,13APR16,15.0,25.0,11.0,25.0,8.0,25.0,12.0,25.0,10.0,25.0,5.0,
ARIZONA,4,400129,Accelerated Elementary and Secondary Schools,13APR16,21.0,30.0,11.0,25.0,,,17.0,50.0,7.0,25.0,,
ARIZONA,4,400130,American Heritage Academy,13APR16,31.0,44.0,10.0,25.0,,,35.0,24.0,8.0,25.0,,
ARIZONA,4,400131,The Charter Foundation  Inc.,13APR16,80.0,52.0,45.0,44.0,,,41.0,34.0,25.0,30.0,,
ARIZONA,4,400133,Employ-Ability Unlimited  Inc.,13APR16,22.0,30.0,19.0,30.0,,,24.0,10.0,20.0,10.0,,
ARIZONA,4,400134,BASIS School  Inc.,13APR16,124.0,77.0,,,,,,,,,,
ARIZONA,4,400135,Challenge School  Inc.,13APR16,84.0,82.0,19.0,70.0,,,,,,,,
ARIZONA,4,400141,Discovery Plus Academy,13APR16,15.0,25.0,10.0,25.0,,,,,,,,
ARIZONA,4,400144,Florence Crittenton Services of Arizona  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400145,Gem Charter School  Inc.,13APR16,1.0,,1.0,,,,,,,,,
ARIZONA,4,400147,Ha:san Educational Services,13APR16,,,,,,,,,,,,
ARIZONA,4,400149,Kaizen Education Foundation dba El Dorado High School,13APR16,,,,,,,,,,,,
ARIZONA,4,400150,Mexicayotl Academy  Inc.,13APR16,20.0,50.0,20.0,50.0,,,8.0,25.0,7.0,25.0,,
ARIZONA,4,400151,New Horizon School for the Performing Arts,13APR16,24.0,10.0,17.0,10.0,,,,,,,,
ARIZONA,4,400153,Phoenix School of Academic Excellence The,13APR16,,,,,,,2.0,,1.0,,,
ARIZONA,4,400154,Shonto Governing Board of Education  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400157,Edkey  Inc. - Sequoia Choice Schools,13APR16,31.0,34.0,17.0,30.0,,,100.0,17.0,53.0,5.0,2.0,
ARIZONA,4,400159,Tucson Preparatory School,13APR16,,,,,,,,,,,,
ARIZONA,4,400160,Vision Charter School  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400161,Westwind Children's Services,13APR16,,,,,,,,,,,,
ARIZONA,4,400163,Coconino County Accommodation School District,13APR16,,,,,,,,,,,,
ARIZONA,4,400164,Arizona Academy of Science And Technology  Inc.,13APR16,13.0,25.0,10.0,25.0,,,11.0,25.0,9.0,25.0,,
ARIZONA,4,400165,Keystone Montessori Charter School  Inc.,13APR16,37.0,64.0,,,,,13.0,25.0,,,,
ARIZONA,4,400181,Benchmark School  Inc.,13APR16,66.0,82.0,,,,,,,,,,
ARIZONA,4,400182,Cambridge Academy  East   Inc,13APR16,66.0,47.0,17.0,30.0,,,22.0,50.0,7.0,25.0,,
ARIZONA,4,400184,Ball Charter Schools (Dobson),13APR16,60.0,44.0,24.0,30.0,,,39.0,54.0,12.0,25.0,,
ARIZONA,4,400185,Phoenix Education Management  LLC,13APR16,83.0,27.0,,,,,82.0,27.0,,,,
ARIZONA,4,400187,Stepping Stones Academy,13APR16,23.0,70.0,,,,,18.0,70.0,,,,
ARIZONA,4,400189,East Valley Academy,13APR16,1.0,,,,,,,,,,,
ARIZONA,4,400190,Liberty Traditional Charter School,13APR16,51.0,34.0,45.0,34.0,6.0,25.0,45.0,44.0,42.0,44.0,4.0,
ARIZONA,4,400191,Fit Kids  Inc. dba Champion Schools,13APR16,64.0,27.0,60.0,24.0,23.0,30.0,54.0,24.0,50.0,24.0,18.0,10.0
ARIZONA,4,400192,Sonoran Desert School,13APR16,,,,,,,,,,,,
ARIZONA,4,400197,Northern Arizona Vocational Institute of Technology,13APR16,,,,,,,,,,,,
ARIZONA,4,400201,Pima County Board of Supervisors,13APR16,,,,,,,,,,,,
ARIZONA,4,400202,Academy of Tucson  Inc.,13APR16,51.0,34.0,,,,,68.0,62.0,,,,
ARIZONA,4,400204,Mountain Rose Academy  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400205,Great Expectations Academy,13APR16,32.0,34.0,13.0,25.0,,,21.0,50.0,3.0,,,
ARIZONA,4,400206,Desert Springs Academy,13APR16,9.0,25.0,,,,,8.0,25.0,,,,
ARIZONA,4,400207,Vechij Himdag Alternative School  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400208,Mountain Oak Charter School  Inc.,13APR16,8.0,25.0,4.0,,,,19.0,10.0,11.0,25.0,,
ARIZONA,4,400209,Park View School  Inc.,13APR16,,,,,,,39.0,5.0,23.0,10.0,1.0,
ARIZONA,4,400210,Painted Pony Ranch Charter School,13APR16,11.0,25.0,,,,,14.0,25.0,,,,
ARIZONA,4,400211,Mary Ellen Halvorson Educational Foundation. dba: Tri-City P,13APR16,,,,,,,,,,,,
ARIZONA,4,400212,Benson Unified School District,13APR16,84.0,42.0,56.0,34.0,2.0,,100.0,47.0,49.0,24.0,1.0,
ARIZONA,4,400213,Painted Desert Demonstration Projects  Inc.,13APR16,11.0,25.0,7.0,25.0,,,7.0,25.0,4.0,,,
ARIZONA,4,400214,The Shelby School,13APR16,3.0,,2.0,,,,9.0,25.0,7.0,25.0,,
ARIZONA,4,400216,Precision Academy Systems  Inc,13APR16,,,,,,,,,,,,
ARIZONA,4,400217,Little Lamb Community School,13APR16,32.0,84.0,,,,,,,,,,
ARIZONA,4,400218,American Basic Schools LLC,13APR16,141.0,27.0,132.0,22.0,1.0,,,,,,,
ARIZONA,4,400219,Career Success Schools,13APR16,16.0,10.0,16.0,10.0,2.0,,16.0,10.0,15.0,25.0,,
ARIZONA,4,400221,Kaizen Education Foundation dba South Pointe Elementary Scho,13APR16,50.0,15.0,48.0,15.0,10.0,25.0,,,,,,
ARIZONA,4,400223,Daisy Education Corporation dba Sonoran Science Academy,13APR16,45.0,54.0,20.0,30.0,,,57.0,64.0,19.0,70.0,,
ARIZONA,4,400225,Horizon Community Learning Center  Inc.,13APR16,,,,,,,132.0,57.0,,,,
ARIZONA,4,400227,Kaizen Education Foundation dba South Pointe Junior High Sch,13APR16,,,,,,,67.0,2.0,53.0,5.0,7.0,25.0
ARIZONA,4,400229,Milestones Charter School,13APR16,22.0,50.0,5.0,,,,18.0,50.0,8.0,25.0,,
ARIZONA,4,400230,Pathfinder Charter School Foundation,13APR16,81.0,37.0,,,,,,,,,,
ARIZONA,4,400231,James Madison Preparatory School,13APR16,,,,,,,30.0,30.0,,,,
ARIZONA,4,400232,Self Development Charter School,13APR16,46.0,84.0,,,,,18.0,40.0,,,,
ARIZONA,4,400235,Excalibur Charter Schools  Inc.,13APR16,35.0,34.0,26.0,30.0,1.0,,17.0,10.0,15.0,25.0,,
ARIZONA,4,400237,Paramount Education Studies Inc,13APR16,35.0,44.0,10.0,25.0,,,21.0,70.0,7.0,25.0,,
ARIZONA,4,400238,Metropolitan Arts Institute  Inc.,13APR16,,,,,,,28.0,50.0,,,,
ARIZONA,4,400239,P.L.C. Charter Schools,13APR16,126.0,27.0,102.0,27.0,2.0,,121.0,17.0,94.0,12.0,,
ARIZONA,4,400241,Paragon Management  Inc.,13APR16,166.0,57.0,40.0,54.0,1.0,,166.0,22.0,47.0,15.0,,
ARIZONA,4,400243,Skyline Schools  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400244,Edkey  Inc. - Sequoia Charter School,13APR16,69.0,22.0,67.0,22.0,3.0,,94.0,8.0,88.0,8.0,6.0,25.0
ARIZONA,4,400246,Edkey  Inc. - Sequoia Village School,13APR16,32.0,34.0,19.0,30.0,,,14.0,25.0,11.0,25.0,,
ARIZONA,4,400248,Telesis Center for Learning  Inc.,13APR16,36.0,15.0,18.0,10.0,,,38.0,34.0,19.0,30.0,1.0,
ARIZONA,4,400254,Southern Arizona Community Academy  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400255,Tucson Country Day School  Inc.,13APR16,76.0,47.0,,,,,48.0,24.0,,,,
ARIZONA,4,400256,MultiDimensional Literacy Corp.,13APR16,,,,,,,7.0,25.0,,,,
ARIZONA,4,400257,Children's Success Academy  Inc.,13APR16,10.0,25.0,9.0,25.0,,,,,,,,
ARIZONA,4,400258,Carden of Tucson  Inc.,13APR16,13.0,25.0,,,,,11.0,25.0,,,,
ARIZONA,4,400259,Southgate Academy  Inc.,13APR16,42.0,15.0,38.0,24.0,1.0,,54.0,5.0,46.0,5.0,1.0,
ARIZONA,4,400261,Eastpointe High School  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400263,Patagonia Montessori Elementary School,13APR16,2.0,,,,,,2.0,,,,,
ARIZONA,4,400264,Santa Cruz Valley Opportunities in Education  Inc.,13APR16,9.0,25.0,5.0,,,,,,,,,
ARIZONA,4,400266,PACE Preparatory Academy  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400267,Kestrel Schools  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400268,Juniper Tree Academy,13APR16,76.0,47.0,41.0,34.0,,,,,,,,
ARIZONA,4,400273,GAR  LLC dba Student Choice High School,13APR16,,,,,,,,,,,,
ARIZONA,4,400274,AIBT Non-Profit Charter High School - Phoenix,13APR16,,,,,,,,,,,,
ARIZONA,4,400275,Highland Free School,13APR16,6.0,25.0,5.0,,,,,,,,,
ARIZONA,4,400276,Academy with Community Partners  Inc,13APR16,,,,,,,,,,,,
ARIZONA,4,400278,Deer Valley Charter Schools  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400279,West Gilbert Charter Elementary School  Inc.,13APR16,41.0,44.0,13.0,25.0,,,,,,,,
ARIZONA,4,400280,Mohave Accelerated Learning Center,13APR16,,,,,,,56.0,44.0,34.0,34.0,,
ARIZONA,4,400281,Masada Charter School  Inc.,13APR16,54.0,64.0,43.0,64.0,,,49.0,54.0,41.0,54.0,,
ARIZONA,4,400282,Harvest Power Community Development Group  Inc.,13APR16,154.0,32.0,128.0,27.0,,,126.0,32.0,107.0,37.0,,
ARIZONA,4,400284,Omega Alpha Academy,13APR16,44.0,54.0,39.0,54.0,,,32.0,24.0,31.0,24.0,,
ARIZONA,4,400285,Montessori House  Inc.,13APR16,5.0,,,,,,,,,,,
ARIZONA,4,400288,Premier Charter High School,13APR16,,,,,,,,,,,,
ARIZONA,4,400290,Pan-American Elementary Charter,13APR16,56.0,34.0,56.0,34.0,,,83.0,17.0,83.0,17.0,,
ARIZONA,4,400295,Kingman Unified School District,13APR16,531.0,35.0,418.0,30.0,41.0,24.0,454.0,16.0,317.0,13.0,31.0,5.0
ARIZONA,4,400296,El Centro for the Study of Primary and Secondary Education,13APR16,,,,,,,31.0,24.0,21.0,10.0,,
ARIZONA,4,400298,Legacy Schools,13APR16,20.0,30.0,15.0,25.0,,,22.0,10.0,15.0,25.0,1.0,
ARIZONA,4,400299,Visions Unlimited Academy  Inc.,13APR16,7.0,25.0,5.0,,,,5.0,,3.0,,,
ARIZONA,4,400303,North Star Charter School  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400310,Calibre Academy,13APR16,86.0,67.0,37.0,44.0,,,53.0,24.0,20.0,10.0,,
ARIZONA,4,400311,E-Institute Charter Schools  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400312,Ira H. Hayes Memorial Applied Learning Center  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400313,New Visions Academy  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400314,Developing Innovations in Navajo Education  Inc. (DINE  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400315,Yavapai Accommodation School District,13APR16,,,,,,,2.0,,2.0,,,
ARIZONA,4,400316,Cobre Valley Institute of Technology District,13APR16,,,,,,,,,,,,
ARIZONA,4,400317,Khalsa Family Services,13APR16,33.0,64.0,,,,,20.0,70.0,,,,
ARIZONA,4,400318,Aprender Tucson,13APR16,25.0,10.0,25.0,10.0,,,24.0,10.0,24.0,10.0,,
ARIZONA,4,400320,Acorn Montessori Charter School,13APR16,43.0,44.0,31.0,44.0,1.0,,20.0,70.0,14.0,25.0,1.0,
ARIZONA,4,400321,Pinnacle Education-WMCB  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400322,Desert Rose Academy Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400323,Crown Charter School  Inc,13APR16,33.0,64.0,,,,,,,,,,
ARIZONA,4,400326,Success School,13APR16,65.0,47.0,51.0,44.0,,,46.0,24.0,33.0,34.0,,
ARIZONA,4,400327,Pointe Educational Services,13APR16,92.0,37.0,36.0,24.0,,,153.0,17.0,76.0,17.0,,
ARIZONA,4,400328,A Center for Creative Education,13APR16,6.0,25.0,3.0,,,,,,,,,
ARIZONA,4,400329,Primavera Technical Learning Center,13APR16,,,,,,,26.0,10.0,,,,
ARIZONA,4,400330,Compass High School  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400332,James Sandoval Preparatory High School,13APR16,,,,,,,,,,,,
ARIZONA,4,400334,Westwind Middle School Academy,13APR16,,,,,,,7.0,25.0,6.0,25.0,,
ARIZONA,4,400338,Accelerated Learning Charter School  Inc.,13APR16,3.0,,2.0,,,,3.0,,3.0,,,
ARIZONA,4,400339,Destiny School  Inc.,13APR16,27.0,30.0,23.0,30.0,,,22.0,50.0,12.0,25.0,,
ARIZONA,4,400340,Noah Webster Schools - Mesa,13APR16,141.0,57.0,72.0,52.0,,,,,,,,
ARIZONA,4,400343,Griffin Foundation  Inc. The,13APR16,39.0,34.0,33.0,34.0,,,23.0,50.0,20.0,50.0,,
ARIZONA,4,400344,Pathways KM Charter Schools  Inc,13APR16,,,,,,,,,,,,
ARIZONA,4,400345,Cochise Technology District,13APR16,,,,,,,,,,,,
ARIZONA,4,400347,Coconino Association for Vocation Industry and Technology,13APR16,,,,,,,,,,,,
ARIZONA,4,400348,Central Arizona Valley Institute of Technology,13APR16,,,,,,,,,,,,
ARIZONA,4,400349,Gila Institute for Technology,13APR16,,,,,,,,,,,,
ARIZONA,4,400350,PEAK School Inc.  The,13APR16,17.0,30.0,16.0,10.0,,,10.0,25.0,9.0,25.0,,
ARIZONA,4,400351,Kaizen Education Foundation dba Vista Grove Preparatory Acad,13APR16,,,,,,,32.0,5.0,31.0,5.0,10.0,25.0
ARIZONA,4,400352,American Charter Schools Foundation d.b.a. Estrella High Sch,13APR16,,,,,,,,,,,,
ARIZONA,4,400353,American Charter Schools Foundation d.b.a. Peoria Accelerate,13APR16,,,,,,,,,,,,
ARIZONA,4,400354,American Charter Schools Foundation d.b.a. Sun Valley High S,13APR16,,,,,,,,,,,,
ARIZONA,4,400355,American Charter Schools Foundation d.b.a. West Phoenix High,13APR16,,,,,,,,,,,,
ARIZONA,4,400356,Nosotros  Inc,13APR16,2.0,,2.0,,,,19.0,30.0,18.0,30.0,,
ARIZONA,4,400357,American Charter Schools Foundation d.b.a. Apache Trail High,13APR16,,,,,,,,,,,,
ARIZONA,4,400359,Challenger Basic School  Inc.,13APR16,49.0,64.0,,,,,,,,,,
ARIZONA,4,400361,Arizona Community Development Corporation,13APR16,232.0,42.0,178.0,37.0,4.0,,132.0,22.0,100.0,17.0,,
ARIZONA,4,400363,SC Jensen Corporation  Inc. dba Intelli-School,13APR16,,,,,,,,,,,,
ARIZONA,4,400364,PAS Charter  Inc.  dba Intelli-School,13APR16,,,,,,,,,,,,
ARIZONA,4,400366,Valley of the Sun Waldorf Education Association  dba Desert,13APR16,26.0,30.0,2.0,,,,22.0,30.0,2.0,,,
ARIZONA,4,400367,Pima Prevention Partnership dba Pima Partnership School  The,13APR16,,,,,,,,,,,,
ARIZONA,4,400368,Academy of Mathematics and Science  Inc.,13APR16,43.0,64.0,34.0,64.0,,,20.0,40.0,12.0,25.0,,
ARIZONA,4,400370,Midtown Primary School,13APR16,13.0,25.0,11.0,25.0,4.0,,,,,,,
ARIZONA,4,400373,Tucson International Academy  Inc.,13APR16,31.0,5.0,24.0,10.0,,,57.0,5.0,49.0,5.0,,
ARIZONA,4,400374,Bell Canyon Charter School  Inc,13APR16,41.0,44.0,26.0,30.0,,,17.0,10.0,12.0,25.0,,
ARIZONA,4,400376,Cortez Park Charter Middle School  Inc.,13APR16,,,,,,,72.0,32.0,,,,
ARIZONA,4,400377,West Gilbert Charter Middle School  Inc.,13APR16,,,,,,,26.0,30.0,10.0,25.0,,
ARIZONA,4,400381,Carpe Diem Collegiate High School,13APR16,,,,,,,29.0,10.0,10.0,25.0,,
ARIZONA,4,400382,CPLC Community Schools dba Toltecalli High School,13APR16,,,,,,,,,,,,
ARIZONA,4,400383,Life Skills Center of Arizona  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400384,American Charter Schools Foundation d.b.a. Desert Hills High,13APR16,,,,,,,,,,,,
ARIZONA,4,400385,American Charter Schools Foundation d.b.a. Crestview College,13APR16,,,,,,,16.0,10.0,14.0,25.0,2.0,
ARIZONA,4,400386,Kaizen Education Foundation dba Summit High School,13APR16,,,,,,,,,,,,
ARIZONA,4,400387,Kaizen Education Foundation dba Tempe Accelerated High Schoo,13APR16,,,,,,,,,,,,
ARIZONA,4,400388,Kaizen Education Foundation dba Skyview High School,13APR16,,,,,,,,,,,,
ARIZONA,4,400389,Kaizen Education Foundation dba Maya High School,13APR16,,,,,,,,,,,,
ARIZONA,4,400390,Camelback Education  Inc,13APR16,56.0,24.0,47.0,15.0,,,31.0,34.0,28.0,30.0,,
ARIZONA,4,400391,Vista Charter School,13APR16,,,,,,,,,,,,
ARIZONA,4,400393,Lifelong Learning Research Institute  Inc.,13APR16,2.0,,1.0,,,,3.0,,3.0,,,
ARIZONA,4,400394,Avondale Learning dba Precision Academy,13APR16,,,,,,,,,,,,
ARIZONA,4,400395,LEAD Charter Schools,13APR16,37.0,44.0,18.0,30.0,,,34.0,34.0,14.0,25.0,,
ARIZONA,4,400396,All Aboard Charter School,13APR16,18.0,70.0,12.0,25.0,,,,,,,,
ARIZONA,4,400397,CAFA  Inc. dba Learning Foundation Performing Arts School,13APR16,24.0,30.0,18.0,30.0,2.0,,,,,,,
ARIZONA,4,400398,Founding Fathers Academies  Inc,13APR16,7.0,25.0,3.0,,,,7.0,25.0,6.0,25.0,,
ARIZONA,4,400399,Montessori Academy  Inc.,13APR16,20.0,10.0,8.0,25.0,,,14.0,25.0,8.0,25.0,,
ARIZONA,4,400401,New World Educational Center,13APR16,18.0,30.0,14.0,25.0,,,18.0,10.0,12.0,25.0,,
ARIZONA,4,400402,Cholla Academy,13APR16,25.0,30.0,19.0,30.0,,,31.0,34.0,27.0,30.0,,
ARIZONA,4,400404,Akimel O'Otham Pee Posh Charter School  Inc.,13APR16,54.0,24.0,43.0,15.0,,,,,,,,
ARIZONA,4,400405,Cornerstone Charter School Inc,13APR16,,,,,,,,,,,,
ARIZONA,4,400406,Happy Valley School  Inc.,13APR16,103.0,67.0,18.0,70.0,,,,,,,,
ARIZONA,4,400407,Tucson Small School Project,13APR16,,,,,,,,,,,,
ARIZONA,4,400409,Satori  Inc.,13APR16,24.0,50.0,,,,,19.0,50.0,,,,
ARIZONA,4,400413,Mohave Accelerated Elementary School  Inc.,13APR16,70.0,42.0,43.0,34.0,,,,,,,,
ARIZONA,4,400414,Academy of Building Industries  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400415,Arizona Montessori Charter School at Anthem,13APR16,23.0,70.0,3.0,,,,9.0,25.0,3.0,,,
ARIZONA,4,400416,StarShine Academy,13APR16,8.0,25.0,8.0,25.0,3.0,,21.0,10.0,19.0,10.0,10.0,25.0
ARIZONA,4,400417,Arizona Agribusiness & Equine Center  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400418,Ahwatukee Foothills Prep  Inc.,13APR16,27.0,30.0,16.0,30.0,,,24.0,10.0,17.0,30.0,,
ARIZONA,4,400419,Gila County Regional School District,13APR16,,,,,,,1.0,,1.0,,,
ARIZONA,4,400420,Pillar Charter School,13APR16,,,,,,,,,,,,
ARIZONA,4,400423,Legacy Education Group,13APR16,,,,,,,,,,,,
ARIZONA,4,400424,Rosefield Charter Elementary School  Inc.,13APR16,119.0,47.0,38.0,34.0,1.0,,,,,,,
ARIZONA,4,400425,East Mesa Charter Elementary School  Inc.,13APR16,85.0,47.0,50.0,34.0,1.0,,,,,,,
ARIZONA,4,400426,Arizona Agribusiness & Equine Center  Inc.,13APR16,,,,,,,,,,,,
ARIZONA,4,400427,Arizona Connections Academy Charter School  Inc.,13APR16,122.0,27.0,54.0,24.0,,,269.0,22.0,131.0,22.0,,
ARIZONA,4,400429,Country Gardens Charter Schools,13APR16,28.0,50.0,13.0,25.0,2.0,,29.0,30.0,18.0,10.0,1.0,
ARIZONA,4,400432,Portable Practical Educational Preparation  Inc. (PPEP  Inc.,13APR16,311.0,23.0,183.0,17.0,3.0,,618.0,17.0,328.0,12.0,2.0,
ARIZONA,4,400433,El Pueblo Integral - Teaching & Learning Collaborative,13APR16,,,,,,,23.0,30.0,,,,
ARIZONA,4,400438,Imagine Charter Elementary at Desert West  Inc.,13APR16,135.0,32.0,,,,,,,,,,
ARIZONA,4,400439,Desert Star Community School  Inc.,13APR16,23.0,50.0,13.0,25.0,,,10.0,25.0,5.0,,,
ARIZONA,4,400440,Chandler Preparatory Academy,13APR16,,,,,,,108.0,82.0,,,,
ARIZONA,4,400441,Imagine Middle at Surprise  Inc.,13APR16,,,,,,,72.0,37.0,19.0,30.0,,
ARIZONA,4,400442,Imagine Middle at East Mesa  Inc.,13APR16,,,,,,,45.0,24.0,29.0,10.0,1.0,
ARIZONA,4,400444,Prescott Valley Charter School,13APR16,20.0,30.0,14.0,25.0,,,14.0,25.0,10.0,25.0,,
ARIZONA,4,400445,Imagine Charter Elementary at Camelback  Inc.,13APR16,69.0,37.0,,,,,,,,,,
