STNAM,FIPST,LEAID,LEANM,DATE_CUR,ALL_MTH04NUMVALID_1516,ALL_MTH04PCTPROF_1516,ECD_MTH04NUMVALID_1516,ECD_MTH04PCTPROF_1516,HOM_MTH04NUMVALID_1516,HOM_MTH04PCTPROF_1516,ALL_MTH08NUMVALID_1516,ALL_MTH08PCTPROF_1516,ECD_MTH08NUMVALID_1516,ECD_MTH08PCTPROF_1516,HOM_MTH08NUMVALID_1516,HOM_MTH08PCTPROF_1516
NEW YORK,36,3625950,SCARSDALE UNION FREE SCHOOL DISTRICT,14APR17,351.0,84.0,,,,,349.0,85.0,,,2.0,
NEW YORK,36,3625980,SCHALMONT CENTRAL SCHOOL DISTRICT,14APR17,109.0,52.0,31.0,24.0,1.0,,90.0,52.0,10.0,25.0,,
NEW YORK,36,3626010,SCHENECTADY CITY SCHOOL DISTRICT,14APR17,682.0,19.0,580.0,15.0,3.0,,508.0,18.0,413.0,13.0,3.0,
NEW YORK,36,3626070,SCHODACK CENTRAL SCHOOL DISTRICT,14APR17,56.0,64.0,13.0,25.0,,,44.0,64.0,10.0,25.0,,
NEW YORK,36,3626100,SCHOHARIE CENTRAL SCHOOL DISTRICT,14APR17,54.0,44.0,27.0,30.0,,,54.0,34.0,16.0,10.0,,
NEW YORK,36,3626130,SCHROON LAKE CENTRAL SCHOOL DISTRICT,14APR17,10.0,25.0,8.0,25.0,,,16.0,30.0,10.0,25.0,,
NEW YORK,36,3626160,SCHUYLERVILLE CENTRAL SCHOOL DISTRICT,14APR17,104.0,62.0,32.0,54.0,2.0,,92.0,57.0,17.0,30.0,,
NEW YORK,36,3626190,SCIO CENTRAL SCHOOL DISTRICT,14APR17,22.0,70.0,16.0,70.0,1.0,,16.0,30.0,9.0,25.0,,
NEW YORK,36,3626310,SCOTIA-GLENVILLE CENTRAL SCHOOL DISTRICT,14APR17,146.0,52.0,48.0,34.0,,,76.0,62.0,17.0,50.0,,
NEW YORK,36,3626370,NORTH SHORE CENTRAL SCHOOL DISTRICT,14APR17,117.0,82.0,11.0,25.0,,,188.0,92.0,11.0,25.0,,
NEW YORK,36,3626400,SEAFORD UNION FREE SCHOOL DISTRICT,14APR17,60.0,64.0,10.0,25.0,,,70.0,77.0,5.0,,,
NEW YORK,36,3626430,SENECA FALLS CENTRAL SCHOOL DISTRICT,14APR17,99.0,42.0,56.0,24.0,1.0,,70.0,42.0,25.0,10.0,,
NEW YORK,36,3626520,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,14APR17,,,,,,,861.0,54.0,280.0,37.0,11.0,25.0
NEW YORK,36,3626580,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,14APR17,17.0,10.0,10.0,25.0,,,11.0,25.0,5.0,,,
NEW YORK,36,3626640,SHELTER ISLAND UNION FREE SCHOOL DISTRICT,14APR17,4.0,,1.0,,,,13.0,25.0,2.0,,,
NEW YORK,36,3626670,SHENENDEHOWA CENTRAL SCHOOL DISTRICT,14APR17,610.0,64.0,103.0,37.0,4.0,,515.0,63.0,68.0,37.0,2.0,
NEW YORK,36,3626700,SHERBURNE-EARLVILLE CENTRAL SCHOOL DISTRICT,14APR17,29.0,10.0,15.0,25.0,,,20.0,50.0,8.0,25.0,,
NEW YORK,36,3626730,SHERMAN CENTRAL SCHOOL DISTRICT,14APR17,31.0,44.0,21.0,50.0,,,27.0,30.0,16.0,10.0,,
NEW YORK,36,3626760,SHERRILL CITY SCHOOL DISTRICT,14APR17,87.0,52.0,32.0,44.0,2.0,,76.0,37.0,20.0,10.0,1.0,
NEW YORK,36,3626840,SHOREHAM-WADING RIVER CENTRAL SCHOOL DISTRICT,14APR17,43.0,64.0,4.0,,,,165.0,2.0,5.0,,,
NEW YORK,36,3626850,SIDNEY CENTRAL SCHOOL DISTRICT,14APR17,53.0,54.0,35.0,44.0,2.0,,58.0,34.0,36.0,24.0,1.0,
NEW YORK,36,3626880,SILVER CREEK CENTRAL SCHOOL DISTRICT,14APR17,66.0,32.0,40.0,24.0,1.0,,41.0,34.0,26.0,30.0,,
NEW YORK,36,3626940,SKANEATELES CENTRAL SCHOOL DISTRICT,14APR17,82.0,57.0,6.0,25.0,,,93.0,57.0,14.0,25.0,,
NEW YORK,36,3627000,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,14APR17,65.0,32.0,39.0,24.0,,,63.0,42.0,27.0,10.0,,
NEW YORK,36,3627060,SMITHTOWN CENTRAL SCHOOL DISTRICT,14APR17,317.0,70.0,27.0,50.0,2.0,,343.0,82.0,24.0,70.0,,
NEW YORK,36,3627120,SODUS CENTRAL SCHOOL DISTRICT,14APR17,65.0,27.0,44.0,24.0,3.0,,57.0,34.0,37.0,15.0,,
NEW YORK,36,3627150,SOLVAY UNION FREE SCHOOL DISTRICT,14APR17,79.0,32.0,54.0,34.0,3.0,,75.0,32.0,40.0,24.0,1.0,
NEW YORK,36,3627180,SOMERS CENTRAL SCHOOL DISTRICT,14APR17,176.0,62.0,20.0,50.0,,,193.0,72.0,7.0,25.0,,
NEW YORK,36,3627210,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,14APR17,268.0,52.0,75.0,37.0,5.0,,231.0,47.0,56.0,34.0,2.0,
NEW YORK,36,3627240,SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT,14APR17,223.0,57.0,82.0,37.0,4.0,,164.0,42.0,54.0,24.0,1.0,
NEW YORK,36,3627300,SOUTH HUNTINGTON UNION FREE SCHOOL DISTRICT,14APR17,282.0,42.0,172.0,27.0,6.0,25.0,237.0,52.0,96.0,27.0,2.0,
NEW YORK,36,3627330,SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT,14APR17,15.0,25.0,3.0,,,,10.0,25.0,6.0,25.0,,
NEW YORK,36,3627360,SOUTH LEWIS CENTRAL SCHOOL DISTRICT,14APR17,76.0,52.0,57.0,44.0,1.0,,78.0,32.0,50.0,24.0,1.0,
NEW YORK,36,3627450,SOUTH ORANGETOWN CENTRAL SCHOOL DISTRICT,14APR17,141.0,52.0,29.0,50.0,1.0,,156.0,67.0,10.0,25.0,,
NEW YORK,36,3627540,SOUTHAMPTON UNION FREE SCHOOL DISTRICT,14APR17,43.0,15.0,27.0,10.0,,,58.0,74.0,16.0,30.0,,
NEW YORK,36,3627570,SOUTHERN CAYUGA CENTRAL SCHOOL DISTRICT,14APR17,38.0,54.0,18.0,50.0,4.0,,40.0,24.0,14.0,25.0,,
NEW YORK,36,3627620,SOUTHOLD UNION FREE SCHOOL DISTRICT,14APR17,38.0,24.0,18.0,30.0,,,27.0,10.0,,,,
NEW YORK,36,3627660,SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN,14APR17,102.0,57.0,37.0,44.0,1.0,,80.0,47.0,24.0,30.0,1.0,
NEW YORK,36,3627750,SPENCER-VAN ETTEN CENTRAL SCHOOL DISTRICT,14APR17,67.0,32.0,41.0,24.0,,,60.0,34.0,35.0,24.0,,
NEW YORK,36,3627780,SPENCERPORT CENTRAL SCHOOL DISTRICT,14APR17,174.0,77.0,56.0,64.0,1.0,,144.0,72.0,34.0,64.0,1.0,
NEW YORK,36,3627810,EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY),14APR17,686.0,22.0,617.0,19.0,28.0,10.0,520.0,17.0,445.0,14.0,23.0,10.0
NEW YORK,36,3627900,SPRINGS UNION FREE SCHOOL DISTRICT,14APR17,86.0,37.0,10.0,25.0,,,40.0,74.0,6.0,25.0,,
NEW YORK,36,3627960,BRASHER FALLS CENTRAL SCHOOL DISTRICT,14APR17,62.0,47.0,32.0,34.0,3.0,,58.0,44.0,30.0,30.0,,
NEW YORK,36,3627980,GREENBURGH-NORTH CASTLE UNION FREE SCHOOL DISTRICT,14APR17,,,,,,,1.0,,1.0,,,
NEW YORK,36,3627990,SAINT REGIS FALLS CENTRAL SCHOOL DISTRICT,14APR17,11.0,25.0,7.0,25.0,,,11.0,25.0,6.0,25.0,,
NEW YORK,36,3628020,STAMFORD CENTRAL SCHOOL DISTRICT,14APR17,11.0,25.0,,,,,20.0,30.0,5.0,,,
NEW YORK,36,3628050,STARPOINT CENTRAL SCHOOL DISTRICT,14APR17,125.0,72.0,17.0,70.0,1.0,,95.0,77.0,9.0,25.0,,
NEW YORK,36,3628110,STILLWATER CENTRAL SCHOOL DISTRICT,14APR17,73.0,67.0,21.0,50.0,,,53.0,64.0,14.0,25.0,2.0,
NEW YORK,36,3628140,STOCKBRIDGE VALLEY CENTRAL SCHOOL DISTRICT,14APR17,31.0,54.0,18.0,50.0,,,20.0,50.0,11.0,25.0,,
NEW YORK,36,3628200,THREE VILLAGE CENTRAL SCHOOL DISTRICT,14APR17,138.0,87.0,12.0,25.0,1.0,,281.0,87.0,19.0,70.0,,
NEW YORK,36,3628320,RAMAPO CENTRAL SCHOOL DISTRICT (SUFFERN),14APR17,218.0,62.0,66.0,52.0,2.0,,202.0,72.0,36.0,44.0,,
NEW YORK,36,3628380,SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT,14APR17,97.0,27.0,41.0,24.0,1.0,,87.0,37.0,32.0,34.0,,
NEW YORK,36,3628500,SWEET HOME CENTRAL SCHOOL DISTRICT,14APR17,208.0,47.0,99.0,32.0,2.0,,187.0,52.0,78.0,37.0,1.0,
NEW YORK,36,3628560,SYOSSET CENTRAL SCHOOL DISTRICT,14APR17,227.0,87.0,12.0,25.0,,,511.0,0.0,33.0,5.0,,
NEW YORK,36,3628590,SYRACUSE CITY SCHOOL DISTRICT,14APR17,1438.0,15.0,1159.0,12.0,155.0,2.0,1138.0,17.0,862.0,12.0,110.0,2.0
NEW YORK,36,3628620,TACONIC HILLS CENTRAL SCHOOL DISTRICT,14APR17,87.0,52.0,54.0,34.0,,,75.0,32.0,36.0,24.0,1.0,
NEW YORK,36,3628650,UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS,14APR17,167.0,47.0,113.0,37.0,9.0,25.0,157.0,37.0,87.0,17.0,13.0,25.0
NEW YORK,36,3628680,TICONDEROGA CENTRAL SCHOOL DISTRICT,14APR17,51.0,24.0,30.0,10.0,1.0,,40.0,34.0,28.0,30.0,,
NEW YORK,36,3628710,TIOGA CENTRAL SCHOOL DISTRICT,14APR17,69.0,57.0,43.0,44.0,,,67.0,42.0,40.0,34.0,,
NEW YORK,36,3628740,TONAWANDA CITY SCHOOL DISTRICT,14APR17,78.0,52.0,48.0,44.0,1.0,,52.0,44.0,18.0,30.0,1.0,
NEW YORK,36,3628800,TOWN OF WEBB UNION FREE SCHOOL DISTRICT,14APR17,14.0,25.0,8.0,25.0,,,19.0,30.0,7.0,25.0,,
NEW YORK,36,3628890,TRI-VALLEY CENTRAL SCHOOL DISTRICT,14APR17,48.0,44.0,27.0,30.0,2.0,,31.0,64.0,13.0,25.0,,
NEW YORK,36,3628950,TROY CITY SCHOOL DISTRICT,14APR17,280.0,27.0,221.0,22.0,22.0,10.0,239.0,22.0,163.0,12.0,17.0,10.0
NEW YORK,36,3628980,TRUMANSBURG CENTRAL SCHOOL DISTRICT,14APR17,72.0,37.0,31.0,24.0,,,61.0,47.0,16.0,30.0,1.0,
NEW YORK,36,3629040,TUCKAHOE UNION FREE SCHOOL DISTRICT,14APR17,79.0,77.0,15.0,25.0,,,65.0,67.0,5.0,,,
NEW YORK,36,3629070,TUCKAHOE COMMON SCHOOL DISTRICT,14APR17,31.0,15.0,20.0,10.0,,,31.0,44.0,18.0,10.0,,
NEW YORK,36,3629130,TULLY CENTRAL SCHOOL DISTRICT,14APR17,52.0,64.0,17.0,10.0,,,26.0,10.0,12.0,25.0,,
NEW YORK,36,3629160,TUPPER LAKE CENTRAL SCHOOL DISTRICT,14APR17,52.0,44.0,32.0,34.0,,,47.0,34.0,18.0,30.0,,
NEW YORK,36,3629190,TUXEDO UNION FREE SCHOOL DISTRICT,14APR17,24.0,30.0,6.0,25.0,,,15.0,25.0,1.0,,,
NEW YORK,36,3629240,OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT,14APR17,61.0,32.0,32.0,24.0,,,37.0,24.0,20.0,10.0,1.0,
NEW YORK,36,3629250,UNION SPRINGS CENTRAL SCHOOL DISTRICT,14APR17,45.0,54.0,19.0,30.0,1.0,,46.0,64.0,13.0,25.0,,
NEW YORK,36,3629280,UNIONDALE UNION FREE SCHOOL DISTRICT,14APR17,305.0,47.0,246.0,47.0,12.0,25.0,299.0,52.0,226.0,52.0,8.0,25.0
NEW YORK,36,3629370,UTICA CITY SCHOOL DISTRICT,14APR17,683.0,23.0,614.0,21.0,8.0,25.0,297.0,27.0,235.0,27.0,,
NEW YORK,36,3629400,VALHALLA UNION FREE SCHOOL DISTRICT,14APR17,87.0,57.0,12.0,25.0,,,89.0,42.0,14.0,25.0,,
NEW YORK,36,3629430,VALLEY STREAM 13 UNION FREE SCHOOL DISTRICT,14APR17,197.0,62.0,59.0,54.0,,,,,,,,
NEW YORK,36,3629460,VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT,14APR17,81.0,62.0,29.0,50.0,,,,,,,,
NEW YORK,36,3629490,VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT,14APR17,198.0,52.0,88.0,42.0,1.0,,,,,,,
NEW YORK,36,3629520,VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT,14APR17,,,,,,,375.0,67.0,101.0,57.0,,
NEW YORK,36,3629610,VESTAL CENTRAL SCHOOL DISTRICT,14APR17,224.0,62.0,58.0,44.0,,,200.0,52.0,53.0,34.0,1.0,
NEW YORK,36,3629640,VICTOR CENTRAL SCHOOL DISTRICT,14APR17,277.0,62.0,46.0,24.0,,,192.0,57.0,29.0,30.0,1.0,
NEW YORK,36,3629670,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,14APR17,43.0,74.0,3.0,,,,66.0,67.0,1.0,,,
NEW YORK,36,3629760,WAINSCOTT COMMON SCHOOL DISTRICT,14APR17,,,,,,,,,,,,
NEW YORK,36,3629790,WALLKILL CENTRAL SCHOOL DISTRICT,14APR17,128.0,42.0,58.0,24.0,2.0,,112.0,47.0,32.0,34.0,,
NEW YORK,36,3629820,WALTON CENTRAL SCHOOL DISTRICT,14APR17,47.0,34.0,29.0,30.0,,,30.0,70.0,19.0,50.0,,
NEW YORK,36,3629850,WANTAGH UNION FREE SCHOOL DISTRICT,14APR17,66.0,67.0,4.0,,,,117.0,62.0,9.0,25.0,1.0,
NEW YORK,36,3629880,WAPPINGERS CENTRAL SCHOOL DISTRICT,14APR17,505.0,48.0,150.0,32.0,10.0,25.0,357.0,61.0,51.0,34.0,3.0,
NEW YORK,36,3629910,WARRENSBURG CENTRAL SCHOOL DISTRICT,14APR17,38.0,24.0,25.0,10.0,,,37.0,24.0,24.0,10.0,1.0,
NEW YORK,36,3629940,WARSAW CENTRAL SCHOOL DISTRICT,14APR17,61.0,37.0,33.0,34.0,1.0,,50.0,44.0,21.0,30.0,1.0,
NEW YORK,36,3629970,WARWICK VALLEY CENTRAL SCHOOL DISTRICT,14APR17,173.0,57.0,37.0,34.0,1.0,,131.0,77.0,18.0,70.0,3.0,
NEW YORK,36,3630030,WASHINGTONVILLE CENTRAL SCHOOL DISTRICT,14APR17,199.0,42.0,54.0,15.0,4.0,,185.0,67.0,41.0,44.0,,
NEW YORK,36,3630060,WATERFORD-HALFMOON UNION FREE SCHOOL DISTRICT,14APR17,38.0,44.0,13.0,25.0,1.0,,26.0,30.0,7.0,25.0,,
NEW YORK,36,3630120,WATERTOWN CITY SCHOOL DISTRICT,14APR17,270.0,42.0,179.0,32.0,,,191.0,27.0,131.0,22.0,,
NEW YORK,36,3630160,WATERVILLE CENTRAL SCHOOL DISTRICT,14APR17,46.0,54.0,23.0,50.0,,,24.0,50.0,6.0,25.0,,
NEW YORK,36,3630210,WATERVLIET CITY SCHOOL DISTRICT,14APR17,84.0,42.0,68.0,42.0,1.0,,71.0,27.0,48.0,15.0,1.0,
NEW YORK,36,3630240,WATKINS GLEN CENTRAL SCHOOL DISTRICT,14APR17,64.0,27.0,37.0,24.0,,,82.0,32.0,45.0,24.0,1.0,
NEW YORK,36,3630270,WAVERLY CENTRAL SCHOOL DISTRICT,14APR17,118.0,42.0,69.0,32.0,,,85.0,32.0,41.0,15.0,,
NEW YORK,36,3630330,WAYNE CENTRAL SCHOOL DISTRICT,14APR17,140.0,57.0,51.0,34.0,,,118.0,57.0,27.0,50.0,,
NEW YORK,36,3630360,WEBSTER CENTRAL SCHOOL DISTRICT,14APR17,430.0,65.0,79.0,47.0,3.0,,448.0,75.0,67.0,52.0,3.0,
NEW YORK,36,3630390,NORTHEAST CENTRAL SCHOOL DISTRICT,14APR17,35.0,44.0,21.0,30.0,1.0,,33.0,44.0,15.0,25.0,,
NEW YORK,36,3630420,WEEDSPORT CENTRAL SCHOOL DISTRICT,14APR17,54.0,54.0,18.0,30.0,,,34.0,54.0,8.0,25.0,,
NEW YORK,36,3630450,WELLS CENTRAL SCHOOL DISTRICT,14APR17,8.0,25.0,5.0,,,,11.0,25.0,6.0,25.0,,
NEW YORK,36,3630480,WELLSVILLE CENTRAL SCHOOL DISTRICT,14APR17,86.0,32.0,52.0,24.0,1.0,,62.0,52.0,27.0,30.0,1.0,
NEW YORK,36,3630540,WEST BABYLON UNION FREE SCHOOL DISTRICT,14APR17,119.0,47.0,48.0,24.0,3.0,,124.0,62.0,35.0,44.0,5.0,
NEW YORK,36,3630600,WEST CANADA VALLEY CENTRAL SCHOOL DISTRICT,14APR17,24.0,50.0,12.0,25.0,,,22.0,50.0,8.0,25.0,,
NEW YORK,36,3630630,WEST GENESEE CENTRAL SCHOOL DISTRICT,14APR17,284.0,57.0,81.0,32.0,3.0,,284.0,47.0,57.0,34.0,,
NEW YORK,36,3630660,WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT,14APR17,93.0,42.0,51.0,24.0,1.0,,98.0,47.0,43.0,34.0,1.0,
NEW YORK,36,3630690,WEST ISLIP UNION FREE SCHOOL DISTRICT,14APR17,132.0,57.0,20.0,30.0,1.0,,154.0,67.0,13.0,25.0,,
NEW YORK,36,3630780,WEST SENECA CENTRAL SCHOOL DISTRICT,14APR17,146.0,52.0,67.0,42.0,,,187.0,62.0,62.0,37.0,,
NEW YORK,36,3630900,WEST VALLEY CENTRAL SCHOOL DISTRICT,14APR17,8.0,25.0,6.0,25.0,,,9.0,25.0,2.0,,,
NEW YORK,36,3630930,MOUNT MARKHAM CENTRAL SCHOOL DISTRICT,14APR17,38.0,34.0,27.0,30.0,,,29.0,50.0,10.0,25.0,,
NEW YORK,36,3630960,WESTBURY UNION FREE SCHOOL DISTRICT,14APR17,371.0,28.0,356.0,27.0,13.0,25.0,334.0,50.0,319.0,50.0,5.0,
NEW YORK,36,3630990,WESTFIELD CENTRAL SCHOOL DISTRICT,14APR17,31.0,44.0,19.0,50.0,,,27.0,30.0,10.0,25.0,,
NEW YORK,36,3631020,WESTHAMPTON BEACH UNION FREE SCHOOL DISTRICT,14APR17,55.0,64.0,23.0,30.0,1.0,,172.0,92.0,45.0,84.0,1.0,
NEW YORK,36,3631050,WESTMORELAND CENTRAL SCHOOL DISTRICT,14APR17,54.0,64.0,23.0,50.0,,,43.0,64.0,10.0,25.0,,
NEW YORK,36,3631080,WESTPORT CENTRAL SCHOOL DISTRICT,14APR17,8.0,25.0,4.0,,,,13.0,25.0,7.0,25.0,,
NEW YORK,36,3631170,WHEATLAND-CHILI CENTRAL SCHOOL DISTRICT,14APR17,48.0,34.0,18.0,10.0,2.0,,31.0,54.0,9.0,25.0,,
NEW YORK,36,3631200,WHEELERVILLE UNION FREE SCHOOL DISTRICT,14APR17,11.0,25.0,6.0,25.0,,,16.0,10.0,11.0,25.0,,
NEW YORK,36,3631260,WHITE PLAINS CITY SCHOOL DISTRICT,14APR17,520.0,44.0,335.0,31.0,12.0,25.0,339.0,52.0,184.0,37.0,2.0,
NEW YORK,36,3631290,WHITEHALL CENTRAL SCHOOL DISTRICT,14APR17,35.0,24.0,24.0,10.0,1.0,,31.0,15.0,17.0,10.0,,
NEW YORK,36,3631320,WHITESBORO CENTRAL SCHOOL DISTRICT,14APR17,106.0,62.0,47.0,44.0,,,110.0,72.0,18.0,50.0,,
NEW YORK,36,3631350,WHITESVILLE CENTRAL SCHOOL DISTRICT,14APR17,11.0,25.0,8.0,25.0,,,12.0,25.0,6.0,25.0,,
NEW YORK,36,3631380,WHITNEY POINT CENTRAL SCHOOL DISTRICT,14APR17,102.0,47.0,70.0,37.0,1.0,,63.0,47.0,38.0,34.0,1.0,
NEW YORK,36,3631440,WILLIAMSON CENTRAL SCHOOL DISTRICT,14APR17,75.0,52.0,43.0,34.0,2.0,,55.0,44.0,24.0,30.0,,
NEW YORK,36,3631470,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,14APR17,578.0,68.0,87.0,32.0,,,522.0,73.0,50.0,44.0,,
NEW YORK,36,3631500,WILLSBORO CENTRAL SCHOOL DISTRICT,14APR17,17.0,30.0,11.0,25.0,,,18.0,10.0,14.0,25.0,,
NEW YORK,36,3631560,WILSON CENTRAL SCHOOL DISTRICT,14APR17,43.0,44.0,12.0,25.0,,,41.0,54.0,21.0,50.0,,
NEW YORK,36,3631590,WINDHAM-ASHLAND-JEWETT CENTRAL SCHOOL DISTRICT,14APR17,16.0,50.0,5.0,,,,10.0,25.0,3.0,,1.0,
NEW YORK,36,3631710,HEWLETT-WOODMERE UNION FREE SCHOOL DISTRICT,14APR17,81.0,67.0,18.0,50.0,,,193.0,92.0,32.0,84.0,,
NEW YORK,36,3631740,WORCESTER CENTRAL SCHOOL DISTRICT,14APR17,7.0,25.0,4.0,,,,14.0,25.0,5.0,,,
NEW YORK,36,3631800,WYANDANCH UNION FREE SCHOOL DISTRICT,14APR17,188.0,12.0,177.0,12.0,12.0,25.0,159.0,12.0,142.0,12.0,6.0,25.0
NEW YORK,36,3631830,WYNANTSKILL UNION FREE SCHOOL DISTRICT,14APR17,34.0,54.0,9.0,25.0,,,29.0,50.0,3.0,,,
NEW YORK,36,3631860,WYOMING CENTRAL SCHOOL DISTRICT,14APR17,12.0,25.0,7.0,25.0,1.0,,11.0,25.0,5.0,,,
NEW YORK,36,3631920,YONKERS CITY SCHOOL DISTRICT,14APR17,1952.0,30.0,1415.0,25.0,17.0,10.0,1599.0,27.0,1316.0,23.0,13.0,25.0
NEW YORK,36,3631950,YORK CENTRAL SCHOOL DISTRICT,14APR17,43.0,44.0,18.0,30.0,,,45.0,15.0,13.0,25.0,,
NEW YORK,36,3631980,YORKTOWN CENTRAL SCHOOL DISTRICT,14APR17,181.0,62.0,16.0,30.0,,,178.0,77.0,19.0,50.0,,
NEW YORK,36,3632010,CUBA-RUSHFORD CENTRAL SCHOOL DISTRICT,14APR17,44.0,74.0,27.0,50.0,,,58.0,24.0,27.0,10.0,,
NORTH CAROLINA,37,3700011,Cumberland County Schools,14APR17,3718.0,51.0,2185.0,41.0,45.0,24.0,3730.0,30.0,2097.0,19.0,42.0,5.0
NORTH CAROLINA,37,3700012,Pitt County Schools,14APR17,1762.0,46.0,1064.0,31.0,17.0,30.0,1728.0,37.0,959.0,21.0,13.0,25.0
NORTH CAROLINA,37,3700016,Grandfather Academy,14APR17,,,,,,,8.0,25.0,2.0,,,
NORTH CAROLINA,37,3700017,Francine Delany New School,14APR17,17.0,70.0,8.0,25.0,,,20.0,10.0,8.0,25.0,1.0,
NORTH CAROLINA,37,3700020,Chatham Charter,14APR17,42.0,54.0,,,,,44.0,54.0,,,,
NORTH CAROLINA,37,3700021,The Learning Center,14APR17,24.0,50.0,5.0,,,,18.0,50.0,1.0,,,
NORTH CAROLINA,37,3700022,Maureen Joy Charter,14APR17,72.0,62.0,61.0,62.0,1.0,,66.0,37.0,55.0,44.0,,
NORTH CAROLINA,37,3700023,Healthy Start Academy,14APR17,37.0,5.0,37.0,5.0,,,21.0,10.0,21.0,10.0,,
NORTH CAROLINA,37,3700025,Quality Education Academy,14APR17,32.0,44.0,18.0,50.0,,,48.0,44.0,27.0,30.0,,
NORTH CAROLINA,37,3700027,Carter G Woodson School,14APR17,31.0,15.0,30.0,10.0,,,35.0,5.0,30.0,10.0,,
NORTH CAROLINA,37,3700029,Summit Charter,14APR17,26.0,50.0,5.0,,,,13.0,25.0,1.0,,,
NORTH CAROLINA,37,3700030,Alamance-Burlington Schools,14APR17,1699.0,41.0,893.0,29.0,45.0,24.0,1768.0,37.0,921.0,24.0,32.0,15.0
NORTH CAROLINA,37,3700031,Children's Village Academy,14APR17,17.0,30.0,17.0,30.0,,,21.0,10.0,21.0,10.0,,
NORTH CAROLINA,37,3700032,Community Charter School,14APR17,16.0,30.0,9.0,25.0,1.0,,,,,,,
NORTH CAROLINA,37,3700033,The Academy of Moore County,14APR17,33.0,64.0,13.0,25.0,,,,,,,,
NORTH CAROLINA,37,3700034,Rocky Mount Preparatory,14APR17,102.0,17.0,81.0,17.0,,,104.0,27.0,64.0,22.0,,
NORTH CAROLINA,37,3700035,Orange Charter,14APR17,19.0,10.0,2.0,,,,38.0,54.0,2.0,,,
NORTH CAROLINA,37,3700038,Arapahoe Charter School,14APR17,35.0,34.0,26.0,10.0,,,40.0,34.0,15.0,25.0,,
NORTH CAROLINA,37,3700040,CIS Academy,14APR17,,,,,,,35.0,24.0,26.0,10.0,,
NORTH CAROLINA,37,3700041,Bridges Academy,14APR17,17.0,50.0,10.0,25.0,,,10.0,25.0,4.0,,,
NORTH CAROLINA,37,3700043,Exploris Middle School,14APR17,44.0,74.0,1.0,,,,67.0,82.0,6.0,25.0,,
NORTH CAROLINA,37,3700045,Magellan Charter,14APR17,68.0,87.0,,,,,65.0,92.0,,,,
NORTH CAROLINA,37,3700046,Sterling Montessori Academy,14APR17,68.0,72.0,1.0,,,,51.0,74.0,3.0,,,
NORTH CAROLINA,37,3700049,Sallie B Howard School,14APR17,96.0,22.0,63.0,27.0,1.0,,70.0,57.0,39.0,54.0,1.0,
NORTH CAROLINA,37,3700050,River Mill Academy,14APR17,65.0,52.0,15.0,25.0,,,46.0,54.0,10.0,25.0,,
NORTH CAROLINA,37,3700052,Tiller School,14APR17,32.0,74.0,6.0,25.0,,,,,,,,
NORTH CAROLINA,37,3700053,Woods Charter School,14APR17,32.0,84.0,2.0,,,,40.0,74.0,2.0,,,
NORTH CAROLINA,37,3700054,Carter Community Charter,14APR17,27.0,10.0,25.0,10.0,,,34.0,15.0,29.0,10.0,3.0,
NORTH CAROLINA,37,3700055,Kestrel Heights School,14APR17,67.0,57.0,3.0,,,,100.0,32.0,12.0,25.0,1.0,
NORTH CAROLINA,37,3700062,Lincoln Charter School,14APR17,144.0,72.0,20.0,50.0,,,157.0,62.0,19.0,30.0,,
NORTH CAROLINA,37,3700063,Kennedy Charter,14APR17,29.0,10.0,24.0,10.0,,,23.0,30.0,18.0,30.0,,
NORTH CAROLINA,37,3700064,Lake Norman Charter,14APR17,,,,,,,192.0,72.0,9.0,25.0,,
NORTH CAROLINA,37,3700068,Brevard Academy,14APR17,29.0,50.0,10.0,25.0,,,25.0,50.0,9.0,25.0,,
NORTH CAROLINA,37,3700069,Franklin Academy,14APR17,136.0,72.0,6.0,25.0,,,135.0,62.0,13.0,25.0,,
NORTH CAROLINA,37,3700070,East Wake Academy,14APR17,94.0,72.0,12.0,25.0,,,89.0,42.0,20.0,50.0,,
NORTH CAROLINA,37,3700074,Dillard Academy,14APR17,35.0,24.0,31.0,15.0,,,,,,,,
NORTH CAROLINA,37,3700077,Williams Academy (fka Crossnore),14APR17,9.0,25.0,8.0,25.0,,,16.0,30.0,16.0,30.0,,
NORTH CAROLINA,37,3700078,Evergreen Community Charter,14APR17,47.0,64.0,20.0,70.0,,,49.0,34.0,25.0,30.0,1.0,
