"Survey Component (SVY_COMP_LABEL)","Geographic Area Name (NAME)","Year (YEAR)","Aggregate Description (AGG_DESC)","Meaning of Aggregate Description (AGG_DESC_LABEL)","Type of Government (GOVTYPE_LABEL)","Amount Formatted (AMOUNT_FORMATTED)"
"Annual Survey of School System Finance","Florida","2016","CSITPR","Elementary-secondary education school system State ranking for current expenditures Instruction Total per pupil","State and Local ","40"
"Annual Survey of School System Finance","Florida","2017","CSITPR","Elementary-secondary education school system State ranking for current expenditures Instruction Total per pupil","State and Local ","40"
"Annual Survey of School System Finance","Florida","2018","CSITPR","Elementary-secondary education school system State ranking for current expenditures Instruction Total per pupil","State and Local ","40"
"Annual Survey of School System Finance","Georgia","2012","SSPR","Elementary-secondary education school system State ranking for revenue from state sources per pupil","State and Local ","40"
"Annual Survey of School System Finance","Georgia","2013","SSPR","Elementary-secondary education school system State ranking for revenue from state sources per pupil","State and Local ","40"
"Annual Survey of School System Finance","Georgia","2014","SSPR","Elementary-secondary education school system State ranking for revenue from state sources per pupil","State and Local ","40"
"Annual Survey of School System Finance","Georgia","2014","TOTREVPR","Elementary-secondary education school system State ranking for total revenue per pupil","State and Local ","40"
"Annual Survey of School System Finance","Georgia","2015","TOTREVPR","Elementary-secondary education school system State ranking for total revenue per pupil","State and Local ","40"
"Annual Survey of School System Finance","Georgia","2016","TOTREVPR","Elementary-secondary education school system State ranking for total revenue per pupil","State and Local ","40"
"Annual Survey of School System Finance","Indiana","2015","FSPR","Elementary-secondary education school system State ranking for revenue from federal sources per pupil","State and Local ","40"
"Annual Survey of School System Finance","Indiana","2018","FSPR","Elementary-secondary education school system State ranking for revenue from federal sources per pupil","State and Local ","40"
"Annual Survey of School System Finance","Indiana","2015","LSPR","Elementary-secondary education school system State ranking for revenue from local sources per pupil","State and Local ","40"
"Annual Survey of School System Finance","Indiana","2017","LSPR","Elementary-secondary education school system State ranking for revenue from local sources per pupil","State and Local ","40"
"Annual Survey of School System Finance","Indiana","2018","LSPR","Elementary-secondary education school system State ranking for revenue from local sources per pupil","State and Local ","40"
"Annual Survey of School System Finance","Iowa","2014","FSPR","Elementary-secondary education school system State ranking for revenue from federal sources per pupil","State and Local ","40"
"Annual Survey of School System Finance","Kansas","2014","CSIEBPR","Elementary-secondary education school system State ranking for current expenditures Instruction Employee benefits per pupil","State and Local ","40"
"Annual Survey of School System Finance","Kentucky","2014","CSSSAPR","Elementary-secondary education school system State ranking for current expenditures Support Services School administration per pupil","State and Local ","40"
"Annual Survey of School System Finance","Kentucky","2012","LSPR","Elementary-secondary education school system State ranking for revenue from local sources per pupil","State and Local ","40"
