"Survey Component (SVY_COMP_LABEL)","Geographic Area Name (NAME)","Year (YEAR)","Aggregate Description (AGG_DESC)","Meaning of Aggregate Description (AGG_DESC_LABEL)","Type of Government (GOVTYPE_LABEL)","Amount Formatted (AMOUNT_FORMATTED)"
"Annual Survey of School System Finance","Kansas","2014","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","82307"
"Annual Survey of School System Finance","Kansas","2015","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","81526"
"Annual Survey of School System Finance","Kansas","2016","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","82460"
"Annual Survey of School System Finance","Kansas","2017","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","82246"
"Annual Survey of School System Finance","Kansas","2018","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","81825"
"Annual Survey of School System Finance","Kansas","2012","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","6138"
"Annual Survey of School System Finance","Kansas","2013","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","6962"
"Annual Survey of School System Finance","Kansas","2014","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","7142"
"Annual Survey of School System Finance","Kansas","2015","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","11208"
"Annual Survey of School System Finance","Kansas","2016","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","12897"
"Annual Survey of School System Finance","Kansas","2017","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","13182"
"Annual Survey of School System Finance","Kansas","2018","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","9467"
"Annual Survey of School System Finance","Kentucky","2012","LS","Elementary-secondary education school system revenue from local sources","State and Local ","2286985"
"Annual Survey of School System Finance","Kentucky","2013","LS","Elementary-secondary education school system revenue from local sources","State and Local ","2386459"
"Annual Survey of School System Finance","Kentucky","2014","LS","Elementary-secondary education school system revenue from local sources","State and Local ","2436156"
"Annual Survey of School System Finance","Kentucky","2015","LS","Elementary-secondary education school system revenue from local sources","State and Local ","2522052"
"Annual Survey of School System Finance","Kentucky","2016","LS","Elementary-secondary education school system revenue from local sources","State and Local ","2595416"
"Annual Survey of School System Finance","Kentucky","2017","LS","Elementary-secondary education school system revenue from local sources","State and Local ","2676235"
"Annual Survey of School System Finance","Kentucky","2018","LS","Elementary-secondary education school system revenue from local sources","State and Local ","2806960"
