"Survey Component (SVY_COMP_LABEL)","Geographic Area Name (NAME)","Year (YEAR)","Aggregate Description (AGG_DESC)","Meaning of Aggregate Description (AGG_DESC_LABEL)","Type of Government (GOVTYPE_LABEL)","Amount Formatted (AMOUNT_FORMATTED)"
"Annual Survey of School System Finance","Georgia","2018","FSDSON","Elementary-secondary education school system revenue from Federal sources - distributed through state other and nonspecified","State and Local ","163805"
"Annual Survey of School System Finance","Georgia","2012","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","325450"
"Annual Survey of School System Finance","Georgia","2013","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","318715"
"Annual Survey of School System Finance","Georgia","2014","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","302818"
"Annual Survey of School System Finance","Georgia","2015","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","308972"
"Annual Survey of School System Finance","Georgia","2016","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","322793"
"Annual Survey of School System Finance","Georgia","2017","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","324387"
"Annual Survey of School System Finance","Georgia","2018","FSDSSE","Elementary-secondary education school system revenue from Federal sources - distributed through state special education","State and Local ","326415"
"Annual Survey of School System Finance","Georgia","2012","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","539744"
"Annual Survey of School System Finance","Georgia","2013","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","533708"
"Annual Survey of School System Finance","Georgia","2014","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","523164"
"Annual Survey of School System Finance","Georgia","2015","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","541220"
"Annual Survey of School System Finance","Georgia","2016","FSDSTIT","Elementary-secondary education school system revenue from Federal sources - distributed through state Title 1","State and Local ","534973"
